ENSG00000000419:ENSG00000259456 DPM1:ADNP-AS1
ENSG00000261544:ENSG00000103769 AC011939.2:RAB11A
ENSG00000261544:ENSG00000174485 AC011939.2:DENND4A
ENSG00000261546:ENSG00000176715 AC135782.3:ACSF3
ENSG00000261552:ENSG00000213658 AC109460.4:LAT
ENSG00000261552:ENSG00000261067 AC109460.4:AC109460.3
ENSG00000261553:ENSG00000118939 AL137782.1:UCHL3
ENSG00000261553:ENSG00000136153 AL137782.1:LMO7
ENSG00000261553:ENSG00000228444 AL137782.1:AL137244.1
ENSG00000261553:ENSG00000230902 AL137782.1:FAM204CP
ENSG00000261553:ENSG00000261105 AL137782.1:LMO7-AS1
ENSG00000261560:ENSG00000103342 AC007216.3:GSPT1
ENSG00000261560:ENSG00000263307 AC007216.3:AC007216.4
ENSG00000261566:ENSG00000179755 AC135776.2:AC135776.1
ENSG00000261566:ENSG00000262885 AC135776.2:AC135776.3
ENSG00000261568:ENSG00000272168 AL359694.2:CASC15
ENSG00000261569:ENSG00000260311 AC138907.7:AC138907.1
ENSG00000261569:ENSG00000261263 AC138907.7:AC138907.5
ENSG00000261570:ENSG00000006530 AC073878.1:AGK
ENSG00000261573:ENSG00000081237 AL157402.2:PTPRC
ENSG00000261574:ENSG00000167522 AC092120.1:ANKRD11
ENSG00000261582:ENSG00000125966 AL121753.1:MMP24
ENSG00000261582:ENSG00000126005 AL121753.1:MMP24-AS1
ENSG00000261582:ENSG00000242372 AL121753.1:EIF6
ENSG00000261583:ENSG00000134398 AC012317.1:ERN2
ENSG00000261586:ENSG00000260473 AC068987.4:AC068987.3
ENSG00000261586:ENSG00000261308 AC068987.4:FIGNL2
ENSG00000261587:ENSG00000185803 TMEM249:SLC52A2
ENSG00000261587:ENSG00000271698 TMEM249:AC233992.2
ENSG00000261588:ENSG00000260167 AC093249.4:AC093249.2
ENSG00000261592:ENSG00000140941 AC010531.3:MAP1LC3B
ENSG00000261594:ENSG00000255136 TPBGL:AP001972.3
ENSG00000261596:ENSG00000197006 AC005632.2:METTL9
ENSG00000261599:ENSG00000260141 HERC2P8:AC145350.2
ENSG00000261602:ENSG00000181019 AC092115.2:NQO1
ENSG00000261603:ENSG00000206549 PRSS46:PRSS50
ENSG00000261604:ENSG00000112972 AC114947.2:HMGCS1
ENSG00000261606:ENSG00000140506 AC091230.1:LMAN1L
ENSG00000261606:ENSG00000213578 AC091230.1:CPLX3
ENSG00000261609:ENSG00000272923 GAN:AC092139.2
ENSG00000261609:ENSG00000284473 GAN:MIR4720
ENSG00000261611:ENSG00000157429 AC010547.5:ZNF19
ENSG00000261611:ENSG00000167377 AC010547.5:ZNF23
ENSG00000261611:ENSG00000247324 AC010547.5:AC010547.1
ENSG00000261612:ENSG00000205832 SUB1P3:C16orf96
ENSG00000261613:ENSG00000140992 AC093525.6:PDPK1
ENSG00000261613:ENSG00000261288 AC093525.6:AC093525.5
ENSG00000261616:ENSG00000103852 AC036108.3:TTC23
ENSG00000261621:ENSG00000260959 AC087463.4:AC087463.2
ENSG00000261624:ENSG00000261115 NDUFB10P2:TMEM178B
ENSG00000261629:ENSG00000261115 AC005692.2:TMEM178B
ENSG00000261630:ENSG00000140718 AC007496.2:FTO
ENSG00000261632:ENSG00000066933 AC022872.1:MYO9A
ENSG00000261633:ENSG00000205336 AC018552.4:ADGRG1
ENSG00000261634:ENSG00000259504 AC026992.2:AC026992.1
ENSG00000261635:ENSG00000186073 AC103988.2:C15orf41
ENSG00000261637:ENSG00000260605 LINC02127:AC027688.1
ENSG00000261638:ENSG00000245768 AC092378.2:AC092378.1
ENSG00000261641:ENSG00000103249 AL031600.3:CLCN7
ENSG00000261644:ENSG00000083799 AC007728.2:CYLD
ENSG00000261644:ENSG00000167207 AC007728.2:NOD2
ENSG00000261644:ENSG00000264947 AC007728.2:MIR3181
ENSG00000261645:ENSG00000214391 DISC1FP1:TUBAP2
ENSG00000261645:ENSG00000221586 DISC1FP1:MIR1261
ENSG00000261645:ENSG00000266703 DISC1FP1:MIR4490
ENSG00000261645:ENSG00000280430 DISC1FP1:AP002782.1
ENSG00000261647:ENSG00000183454 IMPDH1P11:GRIN2A
ENSG00000261648:ENSG00000213547 AC106730.2:VN1R64P
ENSG00000261649:ENSG00000261377 GOLGA6L7P:PDCD6IPP2
ENSG00000261650:ENSG00000214039 AC055717.2:LINC02418
ENSG00000261651:ENSG00000260456 AC136285.2:C16orf95
ENSG00000261651:ENSG00000261095 AC136285.2:AC136285.1
ENSG00000261652:ENSG00000256061 C15orf65:DNAAF4
ENSG00000261652:ENSG00000261771 C15orf65:DNAAF4-CCPG1
ENSG00000261656:ENSG00000166546 BEAN1-AS1:BEAN1
ENSG00000261656:ENSG00000260851 BEAN1-AS1:AC010542.3
ENSG00000261659:ENSG00000127580 Z92544.2:WDR24
ENSG00000261659:ENSG00000127585 Z92544.2:FBXL16
ENSG00000261663:ENSG00000167969 AC009065.8:ECI1
ENSG00000261664:ENSG00000085831 TTC39A-AS1:TTC39A
ENSG00000261665:ENSG00000156218 TUBAP4:ADAMTSL3
ENSG00000261668:ENSG00000164070 AC093591.2:HSPA4L
ENSG00000261669:ENSG00000090905 AC008731.1:TNRC6A
ENSG00000261682:ENSG00000259800 AC145350.4:AC145350.1
ENSG00000261684:ENSG00000092531 AC018362.1:SNAP23
ENSG00000261687:ENSG00000137842 AC068724.2:TMEM62
ENSG00000261687:ENSG00000166946 AC068724.2:CCNDBP1
ENSG00000261687:ENSG00000166947 AC068724.2:EPB42
ENSG00000261689:ENSG00000259841 AGGF1P4:LINC01566
ENSG00000261691:ENSG00000103326 Z97986.1:CAPN15
ENSG00000261692:ENSG00000167522 AC092120.2:ANKRD11
ENSG00000261697:ENSG00000243705 AC010531.4:AC010531.2
ENSG00000261697:ENSG00000260456 AC010531.4:C16orf95
ENSG00000261701:ENSG00000140830 HPR:TXNL4B
ENSG00000261704:ENSG00000261727 IGHV1OR16-1:AC142381.4
ENSG00000261707:ENSG00000140876 AC092134.1:NUDT7
ENSG00000261709:ENSG00000279014 SNORA11:AC051619.9
ENSG00000261713:ENSG00000261720 SSTR5-AS1:AC009041.3
ENSG00000261714:ENSG00000169375 AC105137.2:SIN3A
ENSG00000261715:ENSG00000279034 LINC01477:AC011266.1
ENSG00000261716:ENSG00000272993 AC239868.2:AC239868.4
ENSG00000261717:ENSG00000153774 AC009163.4:CFDP1
ENSG00000261717:ENSG00000166822 AC009163.4:TMEM170A
ENSG00000261717:ENSG00000261476 AC009163.4:AC009163.3
ENSG00000261717:ENSG00000274220 AC009163.4:AC009163.7
ENSG00000261719:ENSG00000260158 AC137761.2:AC137761.1
ENSG00000261720:ENSG00000261713 AC009041.3:SSTR5-AS1
ENSG00000261723:ENSG00000083093 AC008870.4:PALB2
ENSG00000261727:ENSG00000223931 AC142381.4:AC142381.1
ENSG00000261727:ENSG00000260048 AC142381.4:IGHV1OR16-3
ENSG00000261727:ENSG00000261704 AC142381.4:IGHV1OR16-1
ENSG00000261727:ENSG00000270472 AC142381.4:IGHV3OR16-9
ENSG00000261731:ENSG00000131797 AC074050.3:CLUHP3
ENSG00000261732:ENSG00000007545 AL031708.1:CRAMP1
ENSG00000261732:ENSG00000206053 AL031708.1:JPT2
ENSG00000261734:ENSG00000231304 AC116096.1:SGO1-AS1
ENSG00000261736:ENSG00000047578 AC002551.1:KIAA0556
ENSG00000261738:ENSG00000272380 MIR3976HG:MIR3976
ENSG00000261739:ENSG00000278222 GOLGA8S:RN7SL536P
ENSG00000261740:ENSG00000181625 AC133555.5:SLX1B
ENSG00000261740:ENSG00000183336 AC133555.5:BOLA2
ENSG00000261740:ENSG00000254634 AC133555.5:SMG1P6
ENSG00000261740:ENSG00000260335 AC133555.5:AC133555.4
ENSG00000261741:ENSG00000278885 FRG2KP:AC106730.3
ENSG00000261742:ENSG00000260364 LINC00922:AC009055.1
ENSG00000261743:ENSG00000260658 AC138305.2:AC138305.1
ENSG00000261744:ENSG00000179588 AC116552.1:ZFPM1
ENSG00000261752:ENSG00000260958 AGGF1P8:AC023824.4
ENSG00000261754:ENSG00000267767 AC008555.1:LINC01801
ENSG00000261759:ENSG00000205730 AC099518.5:ITPRIPL2
ENSG00000261759:ENSG00000261427 AC099518.5:AC099518.3
ENSG00000261760:ENSG00000175701 AC140479.4:LINC00116
ENSG00000261760:ENSG00000282304 AC140479.4:AC140479.5
ENSG00000261762:ENSG00000169684 AC027228.2:CHRNA5
ENSG00000261764:ENSG00000259768 KRT18P18:AC004943.2
ENSG00000261765:ENSG00000102984 AC009127.2:ZNF821
ENSG00000261765:ENSG00000182149 AC009127.2:IST1
ENSG00000261765:ENSG00000224470 AC009127.2:ATXN1L
ENSG00000261766:ENSG00000178188 AC133550.2:SH2B1
ENSG00000261770:ENSG00000261824 AC006504.1:LINC00662
ENSG00000261771:ENSG00000069943 DNAAF4-CCPG1:PIGB
ENSG00000261771:ENSG00000256061 DNAAF4-CCPG1:DNAAF4
ENSG00000261771:ENSG00000260036 DNAAF4-CCPG1:AC013355.1
ENSG00000261771:ENSG00000260916 DNAAF4-CCPG1:CCPG1
ENSG00000261771:ENSG00000261652 DNAAF4-CCPG1:C15orf65
ENSG00000261771:ENSG00000283891 DNAAF4-CCPG1:MIR628
ENSG00000261775:ENSG00000212279 AC012435.2:SNORD77
ENSG00000261775:ENSG00000260103 AC012435.2:AC012435.1
ENSG00000261776:ENSG00000166509 AC079414.2:CLEC3A
ENSG00000261776:ENSG00000261540 AC079414.2:AC079414.1
ENSG00000261777:ENSG00000157349 AC012184.3:DDX19B
ENSG00000261777:ENSG00000260537 AC012184.3:AC012184.2
ENSG00000261778:ENSG00000261115 AC006362.1:TMEM178B
ENSG00000261779:ENSG00000167173 AC113208.4:C15orf39
ENSG00000261783:ENSG00000153774 AC009054.2:CFDP1
ENSG00000261786:ENSG00000280435 AC006058.1:AC006058.4
ENSG00000261789:ENSG00000205832 AC023830.2:C16orf96
ENSG00000261790:ENSG00000127554 AC005606.2:GFER
ENSG00000261790:ENSG00000127561 AC005606.2:SYNGR3
ENSG00000261793:ENSG00000184709 AL929554.1:LRRC26
ENSG00000261793:ENSG00000185863 AL929554.1:TMEM210
ENSG00000261793:ENSG00000263697 AL929554.1:MIR3621
ENSG00000261794:ENSG00000270016 GOLGA8H:AC026150.3
ENSG00000261794:ENSG00000277467 GOLGA8H:RN7SL628P
ENSG00000261796:ENSG00000172780 ISY1-RAB43:RAB43
ENSG00000261796:ENSG00000240682 ISY1-RAB43:ISY1
ENSG00000261796:ENSG00000273174 ISY1-RAB43:AC108673.2
ENSG00000261801:ENSG00000129038 LOXL1-AS1:LOXL1
ENSG00000261802:ENSG00000196470 AC026470.4:SIAH1
ENSG00000261807:ENSG00000261278 LINC02141:AC009094.1
ENSG00000261810:ENSG00000183454 AC133565.1:GRIN2A
ENSG00000261813:ENSG00000198794 AC015720.2:SCAMP5
ENSG00000261818:ENSG00000260004 AC092138.2:AC092138.1
ENSG00000261819:ENSG00000179889 AC138932.3:PDXDC1
ENSG00000261821:ENSG00000140459 AC090826.2:CYP11A1
ENSG00000261822:ENSG00000137814 AC018362.2:HAUS2
ENSG00000261823:ENSG00000151575 AC084782.2:TEX9
ENSG00000261824:ENSG00000261770 LINC00662:AC006504.1
ENSG00000261824:ENSG00000267575 LINC00662:AC006504.5
ENSG00000261824:ENSG00000272635 LINC00662:AC006504.7
ENSG00000261832:ENSG00000188603 AC138894.1:CLN3
ENSG00000261832:ENSG00000233232 AC138894.1:NPIPB7
ENSG00000261833:ENSG00000152910 AC104151.1:CNTNAP4
ENSG00000261833:ENSG00000250514 AC104151.1:LINC02125
ENSG00000261833:ENSG00000259995 AC104151.1:AC106729.1
ENSG00000261833:ENSG00000273659 AC104151.1:AC108125.1
ENSG00000261835:ENSG00000259843 AC007610.3:AC007610.1
ENSG00000261837:ENSG00000186153 AC046158.2:WWOX
ENSG00000261838:ENSG00000166455 AC092718.6:C16orf46
ENSG00000261838:ENSG00000260643 AC092718.6:AC092718.3
ENSG00000261838:ENSG00000284512 AC092718.6:AC092718.8
ENSG00000261839:ENSG00000269293 AL358933.1:ZSCAN16-AS1
ENSG00000261840:ENSG00000080603 AC093249.6:SRCAP
ENSG00000261845:ENSG00000141568 AC124283.1:FOXK2
ENSG00000261848:ENSG00000262085 AC090282.1:OR1P1
ENSG00000261857:ENSG00000268975 MIA:MIA-RAB4B
ENSG00000261864:ENSG00000072736 AC130462.1:NFATC3
ENSG00000261864:ENSG00000167264 AC130462.1:DUS2
ENSG00000261864:ENSG00000201850 AC130462.1:Y_RNA
ENSG00000261868:ENSG00000132388 MFSD1P1:UBE2G1
ENSG00000261872:ENSG00000004897 AC002558.2:CDC27
ENSG00000261879:ENSG00000161929 AC087500.1:SCIMP
ENSG00000261879:ENSG00000263164 AC087500.1:AC087500.2
ENSG00000261882:ENSG00000153930 AC006600.1:ANKFN1
ENSG00000261884:ENSG00000141086 AC040162.1:CTRL
ENSG00000261884:ENSG00000159792 AC040162.1:PSKH1
ENSG00000261884:ENSG00000205220 AC040162.1:PSMB10
ENSG00000261886:ENSG00000210709 AC005670.1:RNU6ATAC3P
ENSG00000261898:ENSG00000161920 AC091153.4:MED11
ENSG00000261904:ENSG00000262107 MTND5P33:MTND6P33
ENSG00000261914:ENSG00000282994 RPL23AP84:AC215524.1
ENSG00000261915:ENSG00000132522 AC026954.2:GPS2
ENSG00000261915:ENSG00000215041 AC026954.2:NEURL4
ENSG00000261916:ENSG00000196689 AC027796.1:TRPV1
ENSG00000261916:ENSG00000262304 AC027796.1:AC027796.3
ENSG00000261924:ENSG00000141564 AC127496.1:RPTOR
ENSG00000261934:ENSG00000081853 PCDHGA9:PCDHGA2
ENSG00000261934:ENSG00000204956 PCDHGA9:PCDHGA1
ENSG00000261934:ENSG00000240184 PCDHGA9:PCDHGC3
ENSG00000261934:ENSG00000240764 PCDHGA9:PCDHGC5
ENSG00000261934:ENSG00000242020 PCDHGA9:RN7SL68P
ENSG00000261934:ENSG00000242419 PCDHGA9:PCDHGC4
ENSG00000261934:ENSG00000248449 PCDHGA9:PCDHGB8P
ENSG00000261934:ENSG00000253159 PCDHGA9:PCDHGA12
ENSG00000261934:ENSG00000253305 PCDHGA9:PCDHGB6
ENSG00000261934:ENSG00000253485 PCDHGA9:PCDHGA5
ENSG00000261934:ENSG00000253537 PCDHGA9:PCDHGA7
ENSG00000261934:ENSG00000253731 PCDHGA9:PCDHGA6
ENSG00000261934:ENSG00000253767 PCDHGA9:PCDHGA8
ENSG00000261934:ENSG00000253846 PCDHGA9:PCDHGA10
ENSG00000261934:ENSG00000253873 PCDHGA9:PCDHGA11
ENSG00000261934:ENSG00000253910 PCDHGA9:PCDHGB2
ENSG00000261934:ENSG00000253953 PCDHGA9:PCDHGB4
ENSG00000261934:ENSG00000254122 PCDHGA9:PCDHGB7
ENSG00000261934:ENSG00000254221 PCDHGA9:PCDHGB1
ENSG00000261934:ENSG00000254245 PCDHGA9:PCDHGA3
ENSG00000261934:ENSG00000262209 PCDHGA9:PCDHGB3
ENSG00000261934:ENSG00000262576 PCDHGA9:PCDHGA4
ENSG00000261934:ENSG00000273557 PCDHGA9:AC008781.3
ENSG00000261934:ENSG00000276545 PCDHGA9:AC005618.2
ENSG00000261934:ENSG00000276547 PCDHGA9:PCDHGB5
ENSG00000261934:ENSG00000279855 PCDHGA9:AC005618.3
ENSG00000261938:ENSG00000188827 AC006111.1:SLX4
ENSG00000261939:ENSG00000174628 LARP7P2:IQCK
ENSG00000261959:ENSG00000108823 AC015909.3:SGCA
ENSG00000261963:ENSG00000221200 CCDC92B:MIR1253
ENSG00000261963:ENSG00000272920 CCDC92B:hsa-mir-1253
ENSG00000261971:ENSG00000008516 MMP25-AS1:MMP25
ENSG00000261976:ENSG00000173714 AC091062.1:WFIKKN2
ENSG00000261978:ENSG00000167291 AC116025.1:TBC1D16
ENSG00000261987:ENSG00000266311 KYNUP1:AC007952.8
ENSG00000261996:ENSG00000256806 AC004706.1:C17orf100
ENSG00000261997:ENSG00000087253 AC007336.1:LPCAT2
ENSG00000262001:ENSG00000170579 DLGAP1-AS2:DLGAP1
ENSG00000262003:ENSG00000167693 AC087392.1:NXN
ENSG00000262006:ENSG00000229980 AC005920.4:TOB1-AS1
ENSG00000262011:ENSG00000262801 AC003009.1:U91319.1
ENSG00000262020:ENSG00000038532 AC007014.1:CLEC16A
ENSG00000262038:ENSG00000102893 AC007599.2:PHKB
ENSG00000262039:ENSG00000167085 AC091180.5:PHB
ENSG00000262039:ENSG00000186244 AC091180.5:AC091180.1
ENSG00000262039:ENSG00000207127 AC091180.5:Y_RNA
ENSG00000262039:ENSG00000229944 AC091180.5:EIF4EP2
ENSG00000262039:ENSG00000249497 AC091180.5:LINC02075
ENSG00000262039:ENSG00000250186 AC091180.5:AC091180.3
ENSG00000262039:ENSG00000250948 AC091180.5:AC091180.4
ENSG00000262049:ENSG00000185359 AC139530.1:HGS
ENSG00000262050:ENSG00000132361 AC005696.1:CLUH
ENSG00000262052:ENSG00000141179 AC090618.1:PCTP
ENSG00000262061:ENSG00000181031 AC129507.1:RPH3AL
ENSG00000262085:ENSG00000261848 OR1P1:AC090282.1
ENSG00000262089:ENSG00000215067 AC040977.1:ALOX12-AS1
ENSG00000262089:ENSG00000267047 AC040977.1:AC040977.2
ENSG00000262094:ENSG00000232938 AC139099.1:RPL23AP87
ENSG00000262094:ENSG00000262952 AC139099.1:AC139099.3
ENSG00000262096:ENSG00000279983 PCDHB19P:AC244517.10
ENSG00000262096:ENSG00000280029 PCDHB19P:AC244517.11
ENSG00000262107:ENSG00000261904 MTND6P33:MTND5P33
ENSG00000262112:ENSG00000121060 AC015912.1:TRIM25
ENSG00000262112:ENSG00000284542 AC015912.1:MIR3614
ENSG00000262115:ENSG00000141577 AC027601.2:CEP131
ENSG00000262116:ENSG00000237515 AC009134.1:SHISA9
ENSG00000262118:ENSG00000262621 MTCO1P28:AC025283.2
ENSG00000262119:ENSG00000139910 AL079343.1:NOVA1
ENSG00000262120:ENSG00000261348 AC010547.7:LINC02136
ENSG00000262133:ENSG00000167693 AC087392.2:NXN
ENSG00000262135:ENSG00000236319 GARSP1:AC105021.1
ENSG00000262136:ENSG00000141101 AC092115.3:NOB1
ENSG00000262141:ENSG00000102898 AC040162.2:NUTF2
ENSG00000262147:ENSG00000141568 AC124283.2:FOXK2
ENSG00000262151:ENSG00000179583 AC133065.1:CIITA
ENSG00000262152:ENSG00000270168 LINC00514:AC004233.2
ENSG00000262154:ENSG00000007038 EIF1P4:PRSS21
ENSG00000262160:ENSG00000072736 AC020978.6:NFATC3
ENSG00000262160:ENSG00000103067 AC020978.6:ESRP2
ENSG00000262160:ENSG00000263276 AC020978.6:AC020978.8
ENSG00000262171:ENSG00000133393 AC130651.2:FOPNL
ENSG00000262172:ENSG00000167291 AC116025.2:TBC1D16
ENSG00000262180:ENSG00000157181 OCLM:C1orf27
ENSG00000262188:ENSG00000262585 LINC01978:LINC01979
ENSG00000262202:ENSG00000277947 AC007952.4:SNORD3D
ENSG00000262202:ENSG00000281000 AC007952.4:SNORD3D
ENSG00000262209:ENSG00000081853 PCDHGB3:PCDHGA2
ENSG00000262209:ENSG00000204956 PCDHGB3:PCDHGA1
ENSG00000262209:ENSG00000240184 PCDHGB3:PCDHGC3
ENSG00000262209:ENSG00000240764 PCDHGB3:PCDHGC5
ENSG00000262209:ENSG00000242020 PCDHGB3:RN7SL68P
ENSG00000262209:ENSG00000242419 PCDHGB3:PCDHGC4
ENSG00000262209:ENSG00000248449 PCDHGB3:PCDHGB8P
ENSG00000262209:ENSG00000253159 PCDHGB3:PCDHGA12
ENSG00000262209:ENSG00000253305 PCDHGB3:PCDHGB6
ENSG00000262209:ENSG00000253485 PCDHGB3:PCDHGA5
ENSG00000262209:ENSG00000253537 PCDHGB3:PCDHGA7
ENSG00000262209:ENSG00000253731 PCDHGB3:PCDHGA6
ENSG00000262209:ENSG00000253767 PCDHGB3:PCDHGA8
ENSG00000262209:ENSG00000253846 PCDHGB3:PCDHGA10
ENSG00000262209:ENSG00000253873 PCDHGB3:PCDHGA11
ENSG00000262209:ENSG00000253910 PCDHGB3:PCDHGB2
ENSG00000262209:ENSG00000253953 PCDHGB3:PCDHGB4
ENSG00000262209:ENSG00000254122 PCDHGB3:PCDHGB7
ENSG00000262209:ENSG00000254221 PCDHGB3:PCDHGB1
ENSG00000262209:ENSG00000254245 PCDHGB3:PCDHGA3
ENSG00000262209:ENSG00000261934 PCDHGB3:PCDHGA9
ENSG00000262209:ENSG00000262576 PCDHGB3:PCDHGA4
ENSG00000262209:ENSG00000273557 PCDHGB3:AC008781.3
ENSG00000262209:ENSG00000276545 PCDHGB3:AC005618.2
ENSG00000262209:ENSG00000276547 PCDHGB3:PCDHGB5
ENSG00000262209:ENSG00000279855 PCDHGB3:AC005618.3
ENSG00000262211:ENSG00000134352 AC008914.1:IL6ST
ENSG00000262222:ENSG00000182108 AC133065.2:DEXI
ENSG00000262227:ENSG00000196388 AC004771.3:INCA1
ENSG00000262228:ENSG00000167699 AC087392.3:GLOD4
ENSG00000262235:ENSG00000262801 TMF1P1:U91319.1
ENSG00000262246:ENSG00000103426 CORO7:CORO7-PAM16
ENSG00000262246:ENSG00000168140 CORO7:VASN
ENSG00000262246:ENSG00000217930 CORO7:PAM16
ENSG00000262248:ENSG00000197417 AC027796.2:SHPK
ENSG00000262248:ENSG00000262304 AC027796.2:AC027796.3
ENSG00000262251:ENSG00000141499 AC087388.1:WRAP53
ENSG00000262251:ENSG00000141510 AC087388.1:TP53
ENSG00000262259:ENSG00000262322 MTND4LP24:MTND4P34
ENSG00000262262:ENSG00000189375 AC026271.3:TBC1D28
ENSG00000262265:ENSG00000004897 AC002558.3:CDC27
ENSG00000262294:ENSG00000181031 AC129507.2:RPH3AL
ENSG00000262294:ENSG00000262558 AC129507.2:AC129507.3
ENSG00000262296:ENSG00000154914 AC118755.1:USP43
ENSG00000262298:ENSG00000121058 AC004584.1:COIL
ENSG00000262302:ENSG00000170291 AC003688.1:ELP5
ENSG00000262302:ENSG00000175826 AC003688.1:CTDNEP1
ENSG00000262302:ENSG00000181885 AC003688.1:CLDN7
ENSG00000262304:ENSG00000196689 AC027796.3:TRPV1
ENSG00000262304:ENSG00000197417 AC027796.3:SHPK
ENSG00000262304:ENSG00000261916 AC027796.3:AC027796.1
ENSG00000262304:ENSG00000262248 AC027796.3:AC027796.2
ENSG00000262312:ENSG00000167984 AC004494.1:NLRC3
ENSG00000262313:ENSG00000141564 AC127496.3:RPTOR
ENSG00000262319:ENSG00000189152 AC007952.6:GRAPL
ENSG00000262322:ENSG00000262259 MTND4P34:MTND4LP24
ENSG00000262332:ENSG00000091262 AC136624.2:ABCC6
ENSG00000262333:ENSG00000167720 HNRNPA1P16:SRR
ENSG00000262339:ENSG00000175711 AC130371.1:B3GNTL1
ENSG00000262352:ENSG00000263305 AP005530.1:AP005530.2
ENSG00000262358:ENSG00000083457 AC116914.1:ITGAE
ENSG00000262370:ENSG00000008517 AC108134.3:IL32
ENSG00000262370:ENSG00000200204 AC108134.3:RNU1-22P
ENSG00000262372:ENSG00000120071 CR936218.1:KANSL1
ENSG00000262380:ENSG00000072864 AC026401.2:NDE1
ENSG00000262400:ENSG00000168405 AL590084.3:CMAHP
ENSG00000262402:ENSG00000070366 AC090617.3:SMG6
ENSG00000262410:ENSG00000167363 AC024361.1:FN3K
ENSG00000262412:ENSG00000230445 AL160291.1:LRRC37A6P
ENSG00000262413:ENSG00000141522 AC145207.2:ARHGDIA
ENSG00000262420:ENSG00000153066 AC007613.1:TXNDC11
ENSG00000262429:ENSG00000108509 AC004771.4:CAMTA2
ENSG00000262434:ENSG00000171861 AC087392.4:MRM3
ENSG00000262445:ENSG00000185924 AC099684.2:RTN4RL1
ENSG00000262454:ENSG00000199130 MIR193BHG:MIR365A
ENSG00000262454:ENSG00000207639 MIR193BHG:MIR193B
ENSG00000262456:ENSG00000070444 AC006435.1:MNT
ENSG00000262461:ENSG00000277125 SPDYE9P:AC211476.4
ENSG00000262470:ENSG00000186260 TVP23CP2:MKL2
ENSG00000262477:ENSG00000141441 AC021224.1:GAREM1
ENSG00000262477:ENSG00000215492 AC021224.1:HNRNPA1P7
ENSG00000262480:ENSG00000007168 SAMD11P1:PAFAH1B1
ENSG00000262481:ENSG00000174292 TMEM256-PLSCR3:TNK1
ENSG00000262481:ENSG00000187838 TMEM256-PLSCR3:PLSCR3
ENSG00000262481:ENSG00000205544 TMEM256-PLSCR3:TMEM256
ENSG00000262482:ENSG00000059122 AC004034.1:FLYWCH1
ENSG00000262503:ENSG00000215067 AC027763.1:ALOX12-AS1
ENSG00000262503:ENSG00000262943 AC027763.1:ALOX12P2
ENSG00000262514:ENSG00000072736 AC020978.7:NFATC3
ENSG00000262514:ENSG00000279621 AC020978.7:AC020978.9
ENSG00000262516:ENSG00000005339 AC007151.1:CREBBP
ENSG00000262526:ENSG00000170296 AC120057.3:GABARAP
ENSG00000262526:ENSG00000175826 AC120057.3:CTDNEP1
ENSG00000262526:ENSG00000279641 AC120057.3:AC120057.4
ENSG00000262528:ENSG00000161996 AL022341.2:WDR90
ENSG00000262529:ENSG00000186260 AC130650.1:MKL2
ENSG00000262533:ENSG00000108963 AC090617.4:DPH1
ENSG00000262533:ENSG00000262664 AC090617.4:OVCA2
ENSG00000262554:ENSG00000162086 AC004232.1:ZNF75A
ENSG00000262558:ENSG00000181031 AC129507.3:RPH3AL
ENSG00000262558:ENSG00000262294 AC129507.3:AC129507.2
ENSG00000262560:ENSG00000128886 AC018512.1:ELL3
ENSG00000262560:ENSG00000140264 AC018512.1:SERF2
ENSG00000262560:ENSG00000167004 AC018512.1:PDIA3
ENSG00000262560:ENSG00000184716 AC018512.1:SERINC4
ENSG00000262560:ENSG00000221792 AC018512.1:MIR1282
ENSG00000262560:ENSG00000242028 AC018512.1:HYPK
ENSG00000262576:ENSG00000081853 PCDHGA4:PCDHGA2
ENSG00000262576:ENSG00000204956 PCDHGA4:PCDHGA1
ENSG00000262576:ENSG00000240184 PCDHGA4:PCDHGC3
ENSG00000262576:ENSG00000240764 PCDHGA4:PCDHGC5
ENSG00000262576:ENSG00000242020 PCDHGA4:RN7SL68P
ENSG00000262576:ENSG00000242419 PCDHGA4:PCDHGC4
ENSG00000262576:ENSG00000248449 PCDHGA4:PCDHGB8P
ENSG00000262576:ENSG00000253159 PCDHGA4:PCDHGA12
ENSG00000262576:ENSG00000253305 PCDHGA4:PCDHGB6
ENSG00000262576:ENSG00000253485 PCDHGA4:PCDHGA5
ENSG00000262576:ENSG00000253537 PCDHGA4:PCDHGA7
ENSG00000262576:ENSG00000253731 PCDHGA4:PCDHGA6
ENSG00000262576:ENSG00000253767 PCDHGA4:PCDHGA8
ENSG00000262576:ENSG00000253846 PCDHGA4:PCDHGA10
ENSG00000262576:ENSG00000253873 PCDHGA4:PCDHGA11
ENSG00000262576:ENSG00000253910 PCDHGA4:PCDHGB2
ENSG00000262576:ENSG00000253953 PCDHGA4:PCDHGB4
ENSG00000262576:ENSG00000254122 PCDHGA4:PCDHGB7
ENSG00000262576:ENSG00000254221 PCDHGA4:PCDHGB1
ENSG00000262576:ENSG00000254245 PCDHGA4:PCDHGA3
ENSG00000262576:ENSG00000261934 PCDHGA4:PCDHGA9
ENSG00000262576:ENSG00000262209 PCDHGA4:PCDHGB3
ENSG00000262576:ENSG00000273557 PCDHGA4:AC008781.3
ENSG00000262576:ENSG00000276545 PCDHGA4:AC005618.2
ENSG00000262576:ENSG00000276547 PCDHGA4:PCDHGB5
ENSG00000262576:ENSG00000279855 PCDHGA4:AC005618.3
ENSG00000262580:ENSG00000141527 AC087741.1:CARD14
